Epoch,Collocation Loss,Physics Loss,Total Loss,Alpha,E[0],E[1]
0,0.30453693866729736,83930036305920.0,1.1438372135162354,1e-14,"tensor(6694775., device='cuda:0', grad_fn=<MulBackward0>)"
1000,0.09318789094686508,17418351017984.0,0.26737138628959656,1e-14,"tensor(18027962., device='cuda:0', grad_fn=<MulBackward0>)"
2000,0.06832718104124069,7728000925696.0,0.14560718834400177,1e-14,"tensor(25493834., device='cuda:0', grad_fn=<MulBackward0>)"
3000,0.04489937797188759,4199485800448.0,0.08689423650503159,1e-14,"tensor(31624916., device='cuda:0', grad_fn=<MulBackward0>)"
4000,0.02877775952219963,2437235081216.0,0.05315010994672775,1e-14,"tensor(37176004., device='cuda:0', grad_fn=<MulBackward0>)"
5000,0.017751185223460197,1437235544064.0,0.032123539596796036,1e-14,"tensor(42434580., device='cuda:0', grad_fn=<MulBackward0>)"
6000,0.0104093998670578,821502017536.0,0.01862442120909691,1e-14,"tensor(47506964., device='cuda:0', grad_fn=<MulBackward0>)"
7000,0.0056607951410114765,437137342464.0,0.010032168589532375,1e-14,"tensor(52393748., device='cuda:0', grad_fn=<MulBackward0>)"
8000,0.002715117996558547,209644158976.0,0.004811559803783894,1e-14,"tensor(57012492., device='cuda:0', grad_fn=<MulBackward0>)"
9000,0.001098583685234189,82967904256.0,0.0019282626453787088,1e-14,"tensor(61202168., device='cuda:0', grad_fn=<MulBackward0>)"
10000,0.0003562646743375808,24099244032.0,0.0005972571088932455,1e-14,"tensor(64721680., device='cuda:0', grad_fn=<MulBackward0>)"
11000,6.700288213323802e-05,5018735104.0,0.00011719023314071819,1e-14,"tensor(67280992., device='cuda:0', grad_fn=<MulBackward0>)"
12000,1.2903168681077659e-05,1001216448.0,2.2915333829587325e-05,1e-14,"tensor(68693200., device='cuda:0', grad_fn=<MulBackward0>)"
13000,9.228016097040381e-06,921717312.0,1.8445189198246226e-05,1e-14,"tensor(69160152., device='cuda:0', grad_fn=<MulBackward0>)"
14000,9.085474630410317e-06,1061729536.0,1.9702769350260496e-05,1e-14,"tensor(69224592., device='cuda:0', grad_fn=<MulBackward0>)"
