Epoch,Collocation Loss,Physics Loss,Total Loss,Alpha,E[0],E[1]
0,0.3298424780368805,68421572100096.0,1.014058232307434,1e-14,"tensor(17229240., device='cuda:0', grad_fn=<MulBackward0>)"
1000,0.010090779513120651,11187630637056.0,0.12196707725524902,1e-14,"tensor(25445650., device='cuda:0', grad_fn=<MulBackward0>)"
2000,0.011684339493513107,6751788204032.0,0.07920221984386444,1e-14,"tensor(32725834., device='cuda:0', grad_fn=<MulBackward0>)"
3000,0.01018452737480402,3597043236864.0,0.04615495726466179,1e-14,"tensor(40221116., device='cuda:0', grad_fn=<MulBackward0>)"
4000,0.007037566974759102,1763269017600.0,0.024670256301760674,1e-14,"tensor(47141984., device='cuda:0', grad_fn=<MulBackward0>)"
5000,0.004038423765450716,776528265216.0,0.011803706176578999,1e-14,"tensor(53349280., device='cuda:0', grad_fn=<MulBackward0>)"
6000,0.001765757566317916,302726381568.0,0.004793021362274885,1e-14,"tensor(58760220., device='cuda:0', grad_fn=<MulBackward0>)"
7000,0.0006270930171012878,87004143616.0,0.001497134449891746,1e-14,"tensor(63220948., device='cuda:0', grad_fn=<MulBackward0>)"
8000,0.00013274519005790353,17122838528.0,0.00030397356022149324,1e-14,"tensor(66501444., device='cuda:0', grad_fn=<MulBackward0>)"
9000,7.978707435540855e-05,5800610304.0,0.00013779317669104785,1e-14,"tensor(68409104., device='cuda:0', grad_fn=<MulBackward0>)"
10000,2.3707375476078596e-06,419114112.0,6.5618787630228326e-06,1e-14,"tensor(69110472., device='cuda:0', grad_fn=<MulBackward0>)"
11000,2.7299399789626477e-06,495428928.0,7.684228876314592e-06,1e-14,"tensor(69225056., device='cuda:0', grad_fn=<MulBackward0>)"
12000,2.0126847175561124e-06,284453824.0,4.857222847931553e-06,1e-14,"tensor(69230320., device='cuda:0', grad_fn=<MulBackward0>)"
13000,2.154591356884339e-06,264178288.0,4.796374014404137e-06,1e-14,"tensor(69230248., device='cuda:0', grad_fn=<MulBackward0>)"
14000,2.1247126369416947e-06,270284128.0,4.827553766517667e-06,1e-14,"tensor(69230064., device='cuda:0', grad_fn=<MulBackward0>)"
