Epoch,Collocation Loss,Physics Loss,Total Loss,Alpha,E[0],E[1]
0,0.08516983687877655,17891921494016.0,0.26408904790878296,1e-14,"tensor(63964964., device='cuda:0', grad_fn=<MulBackward0>)"
1000,0.0015802680281922221,108602146816.0,0.0026662894524633884,1e-14,"tensor(68005528., device='cuda:0', grad_fn=<MulBackward0>)"
2000,0.0002870125463232398,38232162304.0,0.0006693342002108693,1e-14,"tensor(68505720., device='cuda:0', grad_fn=<MulBackward0>)"
3000,0.0002503031864762306,29314508800.0,0.0005434482591226697,1e-14,"tensor(68515408., device='cuda:0', grad_fn=<MulBackward0>)"
4000,0.00024942500749602914,30009604096.0,0.0005495210643857718,1e-14,"tensor(68515472., device='cuda:0', grad_fn=<MulBackward0>)"
5000,0.0002468194579705596,28036263936.0,0.0005271821282804012,1e-14,"tensor(68520944., device='cuda:0', grad_fn=<MulBackward0>)"
6000,0.00024658601614646614,28167933952.0,0.0005282653728500009,1e-14,"tensor(68521168., device='cuda:0', grad_fn=<MulBackward0>)"
7000,0.00024829283938743174,30773053440.0,0.0005560233257710934,1e-14,"tensor(68519080., device='cuda:0', grad_fn=<MulBackward0>)"
8000,0.00024858841788955033,29499170816.0,0.0005435801576822996,1e-14,"tensor(68522528., device='cuda:0', grad_fn=<MulBackward0>)"
9000,0.0002484287542756647,28275050496.0,0.000531179248355329,1e-14,"tensor(68519104., device='cuda:0', grad_fn=<MulBackward0>)"
10000,0.00025016136351041496,36047896576.0,0.0006106403307057917,1e-14,"tensor(68512968., device='cuda:0', grad_fn=<MulBackward0>)"
11000,0.000249337637796998,30567960576.0,0.000555017264559865,1e-14,"tensor(68514792., device='cuda:0', grad_fn=<MulBackward0>)"
12000,0.00024676520843058825,27906973696.0,0.0005258349701762199,1e-14,"tensor(68521752., device='cuda:0', grad_fn=<MulBackward0>)"
13000,0.00024736858904361725,28752117760.0,0.0005348897539079189,1e-14,"tensor(68518856., device='cuda:0', grad_fn=<MulBackward0>)"
14000,0.0002463596756570041,27958097920.0,0.0005259406752884388,1e-14,"tensor(68520448., device='cuda:0', grad_fn=<MulBackward0>)"
